uid;age;attraction_coeff;coins;country;visit_days;gender;age_filter_start;age_filter_end;views_count;was_premium;is_premium;total_revenue
891197124;49;625;;United States of America;1,2;1;16;52;8;;;0
892241229;22;0;;Argentina;;1;19;25;1;;;0
892356516;38;131;;United Kingdom (Great Britain);1,2;1;25;41;61;;;0
891370671;46;142;;Italy;;1;43;49;28;;;0
891570963;37;400;;United Arab Emirates;1,2;1;34;40;30;;;0
891894009;16;0;;United States of America;;1;16;20;2;;;0
892206495;40;363;;Italy;;1;37;43;11;;;0
891346539;27;0;;United Kingdom (Great Britain);1,3,4,5,6,7,9;1;24;45;0;;;0
892311744;23;272;;United States of America;1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18;1;17;49;165;;;0
891742035;29;333;;France;;1;26;32;3;;;0
892190103;51;466;;United States of America;1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17;1;48;54;133;;;0
891672219;28;0;;Spain;1,5;1;25;31;2;;;0
891325737;34;0;;Spain;;1;31;37;2;;;0
891794697;19;1000;;Spain;1,8,9,10,11,12,13;1;16;22;2;;;0
891687288;38;265;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16;0;35;41;542;;;0
891865368;26;500;;United States of America;1;1;23;29;14;;;0
891656382;38;367;;United States of America;1;0;35;41;215;;;0
891088743;36;833;;United States of America;;1;33;39;6;;;0
892021176;38;0;;Spain;1,2,3,4,5,6,7;1;35;41;3;;;0
891166140;26;823;;United States of America;1;1;16;99;17;;;0
891128100;50;0;;Italy;3;1;47;53;0;;;0
891754434;20;0;;United States of America;;1;17;23;0;;;0
892111881;53;108;;Italy;;1;50;56;46;;;0
891948843;41;324;;Germany;1,2,3,4;1;30;44;37;;;0
891888222;39;285;;Italy;;1;36;42;7;;;0
891076626;37;500;;United States of America;;1;34;40;4;;;0
892355163;40;640;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,22,23,24,25,26,27,28,29,30,60;1;25;60;700;1.0;;0
891636366;36;0;;United States of America;;1;33;39;0;;;0
891822624;51;235;;United States of America;;1;48;54;17;;;0
891195270;24;200;;Italy;1,2,3,5;1;21;37;5;;;0
891978402;37;294;;United Arab Emirates;1,2,3;1;25;39;34;;;0
891286641;28;0;;United States of America;1,2;1;25;31;1;;;0
891116634;44;0;;Belgium;2,3,4,5,6;1;41;47;0;;;0
891210699;29;0;;Italy;;1;26;32;0;;;0
891392589;40;0;;United States of America;1;1;37;43;0;;;0
891098229;34;0;;Argentina;1,2,3,5;1;16;42;0;;;0
891676275;21;818;;Belgium;1,2,3,5,6,7,8,9,10,11,12,14,15,16;1;18;24;33;;;0
891282864;24;125;;United States of America;;1;21;27;8;;;0
891951525;18;333;;United States of America;1,2,4,5,7,8,9,11,12,13,14,15,16,17,19,20,21;1;18;21;6;;;0
891648354;49;326;;United Kingdom (Great Britain);1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16;1;46;52;46;1.0;1.0;10439
891998634;25;384;;Germany;;1;22;28;13;;;0
891310683;21;1000;;Argentina;;1;18;24;2;;;0
891792036;41;69;;Italy;1,2,3,4,5,6,7;1;38;44;43;;;0
891293145;45;250;;Belgium;1,2,3,4,5,7,9;1;42;48;4;;;0
891838260;20;0;;France;;1;17;23;0;;;0
892149894;46;500;;France;1,2;1;43;49;2;;;0
891395886;37;1000;;Argentina;;1;24;40;4;;;0
891925467;21;0;;France;1,3,4,6;1;18;24;0;;;0
891115449;35;631;;United States of America;1,2,4;1;32;38;19;;;0
891206226;42;456;;United States of America;1,2,3,4,5,6,7,8;0;31;45;797;;;0
891362529;28;0;;Chile;2,3,4,5,6,7,8,9,10;1;25;31;2;;;0
891998178;40;272;;Canada;1,2,3,4,6,7,9,10,11,12,13,15,17,19,20,22,23;1;37;43;11;;;0
891223701;39;200;;United States of America;;1;36;42;5;;;0
891950025;27;500;;United States of America;;1;24;30;4;;;0
891561825;32;208;8.0;France;1,2,3,4,5,8,11;1;29;35;24;1.0;1.0;20449
892278777;91;384;;United Arab Emirates;1;1;16;23;13;;;0
891198873;34;500;;France;1;1;20;55;2;;;0
891196221;28;0;;Germany;2,3;1;25;46;8;;;0
891299532;26;181;;Chile;1,2,3,4,5,6,7,8;1;19;27;11;1.0;1.0;6292
891327750;45;636;;Chile;1,2,3,4,6,7,9;1;21;35;11;;;0
892093359;33;0;;United States of America;;0;30;36;1;;;0
891992718;49;576;;United States of America;15,18;1;46;52;52;;;0
891917487;21;600;;Portugal;1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21;1;18;24;5;;;0
891577104;45;374;;United States of America;1;0;42;48;187;;;0
891537990;43;0;;United States of America;1,2,3,4,5,6,7;1;40;46;0;;;0
891242232;26;0;;Australia;;1;23;29;0;;;0
892383252;36;0;;Argentina;1,2,3,4,5,6,7,8,9,10,11,12,14,15;1;25;47;0;;;0
891440346;45;333;;United States of America;1;1;42;48;9;;;0
892234659;24;636;;Switzerland;1,2,3,4,5,6,7,8,9,10,11,12,13;1;21;27;11;;;0
891923436;43;0;;France;;1;31;51;0;;;0
891732699;29;0;;Canada;;1;26;32;0;;;0
891908451;31;0;;Switzerland;1,2,4,6,8,9,10,11,12,13,14,15,16,18,19,20;1;28;62;1;;;0
892130760;51;0;;Italy;2,4,6,8,14,16,18,20,21,22,25;1;48;54;0;;;0
891354468;35;185;8.0;Israel;1,2,3,4,5,6,7,8,9;1;32;38;97;1.0;1.0;14651
892036593;31;0;;Spain;;1;28;34;0;;;0
891719820;25;0;;France;;1;22;28;0;;;0
891660771;35;200;;United States of America;1,2;1;32;38;5;;;0
891334323;38;156;;Germany;1,2,3,4,5,6,7,8,9;1;35;41;32;;;0
891083217;52;222;;Chile;1;1;24;73;9;1.0;1.0;0
891324756;24;333;;Italy;1,2;1;21;27;3;;;0
891935391;38;363;;United States of America;1,2,3,4,5,6;1;16;99;44;;;0
891535464;47;627;;Israel;;0;43;51;188;;;0
891204966;38;500;;United States of America;;1;16;99;6;;;0
892074894;29;0;;Canada;1,2,3,4;1;26;32;0;1.0;1.0;6292
891852780;31;500;;United States of America;1,2,3,4,5,6;1;28;34;12;;;0
891728364;26;521;;United States of America;1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17;1;23;29;23;;;0
891172911;26;437;;United Arab Emirates;1,3;1;23;29;16;;;0
892351989;47;857;;France;1;1;44;50;7;;;0
891223428;27;0;;Canada;;1;16;50;0;;;0
891701229;41;500;;Chile;;1;38;44;2;;;0
891732366;24;0;;United States of America;;1;21;27;0;;;0
891809436;50;666;;Canada;;1;47;53;3;;;0
891680637;26;428;;Italy;1,3,4,5,7,8,9,10,11,12,14,15;1;24;30;7;;;0
892080420;35;0;;France;;1;25;41;1;;;0
892019556;30;1000;;Argentina;4,7,11,12,15;1;27;33;1;;;0
892208433;21;0;;Argentina;1;1;16;20;4;;;0
891347643;38;0;;Spain;;1;35;41;3;;;0
891128979;43;125;;Italy;1;1;40;46;64;;;0
892313202;42;151;;Israel;1,2,3;0;39;62;1147;;;0
892056864;16;909;;Canada;1,2,3,4,5,6;1;16;20;11;1.0;;0
891596202;26;666;;United States of America;;1;16;20;3;;;0
892101555;28;352;;United States of America;1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23;1;25;31;17;;;0
891436896;18;0;;United States of America;;1;15;21;2;1.0;;0
892019172;47;0;;Italy;;1;22;55;2;;;0
891312819;23;235;;United States of America;1;1;20;99;17;1.0;;0
891982110;30;434;;United States of America;1,2,3;0;37;67;145;;;0
891949920;16;0;;Argentina;1,2,3,4,5,7,8,9,10,14,15,16,18,19,21;1;13;19;0;;;0
892224114;42;0;;France;1,2,3,5,6,8,9,11,13,14,16,18,20,21,22,23,24,26,27;1;39;45;0;;;0
891276942;34;0;;United States of America;;1;31;37;0;;;0
892430967;35;0;;Chile;1,2,4;1;32;38;1;;;0
891472788;46;153;;United Kingdom (Great Britain);1;1;43;49;13;;;0
892150191;46;1000;;France;1,2,3,4;1;43;49;3;;;0
891254187;28;1000;;Spain;;1;16;42;3;;;0
892197138;26;375;;Italy;;1;23;29;8;;;0
891883710;26;263;;United States of America;1,2,4,5,6,7,8,9,10,12,13,15,16,18,20;1;23;29;19;;;0
891196755;42;0;;Germany;;1;39;45;15;;;0
891412422;29;625;;United States of America;1,2,3,4,5,6,7,8,9,10;1;25;30;32;;;0
892011906;34;545;;United States of America;;1;31;37;11;1.0;;0
891293118;29;0;;United Kingdom (Great Britain);;1;26;32;0;;;0
891658770;38;0;;Canada;1,2,3;1;35;41;4;1.0;;0
892204314;26;454;;France;1,2,3,4,5,6,8,9,10,12,13,15,16,17,18,19,20,21,22,23,24,26,27,28;1;23;29;11;1.0;1.0;6292
891388713;29;250;;United Arab Emirates;;1;16;32;28;1.0;;0
892397040;47;0;;Turkey;;1;44;50;1;;;0
891551238;32;378;;United Arab Emirates;;1;29;35;37;1.0;;0
892174977;35;0;;Italy;;1;32;38;51;;;0
891552678;18;224;;Ukraine;1,2,5,8,10,12;1;18;21;49;;;0
891881343;21;260;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21;1;18;24;23;1.0;1.0;12727
891341397;31;200;;Israel;;1;28;34;5;;;0
892073316;50;500;;France;2,3,4,5,6;1;47;53;2;;;0
892002021;22;666;;United States of America;1;1;19;25;6;;;0
891720063;21;750;;United States of America;;1;18;24;4;;;0
891770997;26;1000;;United States of America;8,9,10;1;23;29;2;;;0
891151284;31;0;;United States of America;1,2,3,4,5,6,7;1;28;34;5;;;0
891643506;36;0;;France;;1;16;40;0;;;0
892031112;21;666;;United States of America;;1;18;60;3;;;0
891143871;43;233;;United Kingdom (Great Britain);1,2,3,4,5,6,7;1;23;38;124;1.0;1.0;0
892359135;27;210;;United States of America;1,2,3,6,8,9,10,11,13,14,15,16,17,18,23,28;1;24;42;19;;;0
891591459;21;500;;United States of America;;1;18;24;2;;;0
891211224;35;267;4.0;United Arab Emirates;1,2,3,4,5,6,7;1;16;42;198;1.0;1.0;4602
892387689;19;0;;United States of America;1;1;16;22;0;;;0
891472212;24;1000;;Chile;1;1;21;51;1;;;0
892429449;32;500;;United States of America;;1;29;35;4;;;0
891635796;43;142;;Chile;8;1;18;45;7;;;0
891539919;45;0;;Belgium;;1;42;48;5;;;0
891763263;38;0;;Chile;1;1;35;41;8;;;0
891874365;40;304;;United Kingdom (Great Britain);2,4,5;1;37;43;23;1.0;;0
892265367;23;111;;United Kingdom (Great Britain);1,2,4,6,7,8,9,10,11,12,13,15,16,18,19,20,21,23,24,26,27,29;1;20;26;9;1.0;;0
891657543;22;754;;United Arab Emirates;1,2,3,4,5,6,7,13,14,15;1;40;71;57;;;0
892438584;46;0;;Argentina;;1;38;50;30;;;0
891433911;55;0;;Spain;1;1;50;58;2;;;0
892319997;32;1000;;United States of America;;1;21;41;3;;;0
891708906;34;652;;United Arab Emirates;;1;31;37;23;;;0
891214587;26;666;;United States of America;1,2;1;18;40;3;;;0
891371439;30;500;;United States of America;1,3,4,6;1;27;33;6;;;0
892148454;24;250;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27;1;21;27;124;1.0;1.0;4537
891317295;29;0;;Italy;1,2,9;1;26;32;0;;;0
891961455;32;0;;Argentina;1,2,3,4,5;1;29;35;11;;;0
892198164;25;0;;France;;1;22;28;0;;;0
891827430;25;818;;Germany;;1;22;28;11;;;0
892356888;25;750;;France;;1;22;28;4;;;0
892141539;25;724;;United Arab Emirates;1,2,3,4,5;1;23;35;69;;;0
892194261;26;1000;;United States of America;;1;23;42;9;1.0;;0
891689331;61;27;;Italy;;1;50;64;36;;;0
891407229;16;1000;;Italy;;1;16;20;1;;;0
891356421;39;0;;France;3,5,7,8,9;1;36;42;0;;;0
891246366;33;1000;;United States of America;;1;30;36;4;;;0
891932742;46;333;;Australia;1,7,9;1;43;49;6;;;0
891326907;40;0;;Argentina;2,3,4,5,6,7,9;1;37;43;7;;;0
891154788;21;750;;United States of America;;1;18;24;4;;;0
891083634;31;0;;United States of America;;1;28;34;0;;;0
891458229;23;333;28.0;Spain;1;1;20;26;3;;;6305
892079466;33;0;;United Kingdom (Great Britain);;1;30;36;0;;;0
891548952;17;618;;United States of America;;0;16;20;131;;;0
891358509;47;0;;Italy;1;1;44;50;10;;;0
891741441;38;0;;France;;1;35;41;0;1.0;;0
892101885;26;0;;United States of America;1,3,5,7;1;23;29;1;;;0
891805722;27;0;;United States of America;1;1;24;30;0;;;0
891555357;57;777;;Switzerland;;1;39;52;18;;;0
891874011;31;666;;United Arab Emirates;;1;28;34;18;;;0
892085889;37;785;;Portugal;1,2,3,4,5,6,7,8,9,10,11,13,14,15;1;26;51;14;;;0
892141263;25;500;;Argentina;1;1;16;27;2;;;0
892188891;46;0;;Spain;1,2,4,5,6,7;1;43;49;0;;;0
891896769;53;0;;Italy;;1;30;60;0;;;0
891739578;34;0;;Argentina;1;1;31;37;0;;;0
891679842;27;388;;United Arab Emirates;1,2,3,4,5,6,7,8,9;1;16;50;126;1.0;1.0;13247
891486528;44;0;;Belgium;1,2,3;1;13;19;0;;;0
891910488;40;0;;France;1;1;16;43;0;;;0
891285747;23;647;;United States of America;1,2,3,4,5,6,7,8,9;1;20;26;17;1.0;1.0;4537
891915261;36;333;;United States of America;1,12;1;33;39;9;;;0
891370392;38;0;;Spain;;1;24;41;1;;;0
892189332;21;258;;United States of America;;0;18;24;205;;;0
891421497;19;0;;United States of America;;1;16;22;0;;;0
891373731;21;881;;Germany;1,2,3,4;1;18;24;59;;;0
891472374;39;600;;Argentina;1,2;1;36;55;5;;;0
892186656;27;166;;Argentina;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27;1;16;30;24;;;0
892245168;21;0;;Germany;1,2,3,4,5,6,7,8,10,11,12,14,15,17,18,19,21,23,24,25,26,28;1;18;24;13;;;0
891997998;27;900;;Chile;1,2,3,4,5,6,7;1;24;30;20;;;0
891167208;21;769;;United States of America;1,2;1;18;24;13;;;0
891959496;24;285;;Italy;1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22;1;21;27;14;;;0
891076809;25;0;;Chile;1;1;22;28;3;;;0
891948225;33;580;;United States of America;;0;30;36;350;;;0
891308982;21;153;;Argentina;1,2,3,4,5,6,7,9,10;1;18;45;13;;;0
891680106;24;153;;United States of America;1,2,3,4,5,6,8,9,11,12,13,14,16;1;21;27;13;1.0;;0
891954435;28;400;;Italy;;1;25;31;5;;;0
892019337;44;217;;France;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20;1;41;47;670;1.0;;2314
891443301;36;0;;Belgium;;1;33;39;4;;;0
891285099;44;400;;United States of America;2,3,5,6,7,8;1;41;47;25;;;0
891925938;52;0;;Switzerland;;1;49;55;0;;;0
891812205;27;500;;United States of America;1,2,4,5,6,7,8,9,10,11,12;1;24;30;12;;;0
891981198;27;0;;Germany;1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22;1;24;30;6;1.0;;0
891224439;37;0;;Israel;;1;34;40;0;;;0
892122669;22;111;;Italy;;1;19;25;18;;;0
892138284;43;291;;Portugal;1,2,3,5,6;1;40;46;24;;;0
891695169;37;241;;France;1,3,4,5,6,7,8,9,10,11,12,14,15,16,17;1;34;40;29;;;0
891776475;31;0;;United States of America;;1;28;34;0;;;0
891725346;48;308;;Portugal;1,2,3,4,5,6,7,8,9,10,11,12,15,18;1;45;51;81;;;0
891413619;23;0;;United States of America;;1;20;26;1;;;0
891192327;30;888;;Germany;;1;27;33;9;;;0
891505065;21;0;;United Kingdom (Great Britain);;1;18;24;7;;;0
892063695;23;1000;;Spain;1;1;20;26;2;;;0
891226068;44;1000;;Argentina;1,2;1;25;51;1;;;0
892017072;32;0;;Belgium;1,2,3,4,5,6,7,9,11,12,13,14,16,17,19,20,22,23;1;29;35;0;;;0
891197343;29;176;;Israel;;1;29;74;17;;;0
891457464;27;0;;Spain;1;1;24;30;0;;;0
891230040;29;0;;United States of America;2,3,4;1;26;32;0;;;0
891270606;25;500;;Argentina;1;1;22;28;2;1.0;1.0;10556
891925530;24;400;;Italy;1,2,3,4,6,8,9,10,11,12,14,16,17,19,20,22;1;19;25;5;;;0
892429164;30;363;;United Arab Emirates;1,2;1;27;33;11;;;0
891471108;24;0;;United States of America;;1;18;28;0;1.0;;0
892054395;45;0;;Portugal;;1;42;48;12;;;0
892333974;36;0;;France;1,5,9,10;1;33;39;0;;;0
892324302;22;200;;Chile;1,2,3,5,6;1;16;60;5;;;0
891606765;31;0;;United States of America;;1;28;34;3;;;0
891607755;35;0;;Portugal;1;1;32;38;3;;;0
891589983;34;754;;United States of America;1,2,3,4,5,6,7,8,9,10,12,13,14;1;21;34;167;;;0
891354321;36;0;;United Kingdom (Great Britain);;1;22;49;0;;;0
891147693;23;0;;Italy;1,3,4,5;1;20;26;2;;;0
891238341;43;0;;Chile;;1;40;46;4;;;0
891672090;27;700;;Burkina Faso;1,2,3,4,5,6,7,8,9,10,11,12,13;1;17;23;20;;;0
891316740;30;0;;France;1;1;27;33;0;;;0
892126806;20;717;;United Arab Emirates;1,2,3,4,5;1;17;23;39;1.0;;0
891946047;26;666;;France;2,3,4,5,6;1;23;29;3;;;0
892107975;47;1000;;Canada;16;1;44;50;1;;;0
892335249;18;543;;United States of America;1,2,4;0;18;21;482;;;0
891197079;26;250;;Germany;1;1;16;99;16;;;0
891481287;26;662;;Germany;1;0;41;99;709;;;0
891952809;31;500;;Chile;4;1;28;34;4;;;0
891204426;31;0;;Italy;;1;28;34;26;;;0
892122816;35;363;;France;1,2,3,4,5,8,9,10,11,14,15,17,18,19,20,21,22;1;32;38;11;;;0
892437156;35;0;;Germany;1,2,12;1;20;35;35;;;0
891777576;21;0;;Argentina;1,2;1;18;24;13;;;0
892338615;27;400;;United States of America;1;1;24;41;5;;;0
891384882;47;83;;United States of America;;1;16;50;12;;;0
891870144;32;173;;Germany;;1;29;35;23;;;0
891348894;16;0;;Germany;;0;48;63;0;;;0
892359777;28;391;;United Arab Emirates;1,2,3,4,5;1;25;59;46;1.0;;0
891752403;28;0;;Germany;1;1;25;67;14;;;0
892391235;32;650;;France;1,2,3,4,5;1;17;40;20;;;0
891440580;19;1000;;Spain;;1;16;22;1;;;0
891830400;22;750;;France;1,2,3,4,6,9,10,13;1;19;25;4;;;0
891342639;52;68;;Italy;1;1;49;55;29;;;0
892437354;30;586;;United States of America;1,2,3,4;1;18;48;87;;;0
891710052;34;736;;United States of America;2,4,6,8,9,11,13,14,15,16,17;1;31;37;19;;;0
891540561;21;0;;United States of America;1;1;18;24;0;;;0
891955572;36;827;;United States of America;1,2,3,4;1;19;42;29;1.0;;0
892377582;39;666;;Spain;1;1;36;42;3;;;0
891055419;34;0;;Argentina;;1;27;34;0;;;0
891992709;37;217;;United States of America;1,2,3,4,5;0;22;51;427;1.0;;0
891314112;19;0;;France;1;1;16;22;0;;;0
891950922;34;857;;United States of America;1,2,3,4,6,7,8,9,11,12;1;31;37;7;;;0
891380805;28;250;;United States of America;1,2,3,4,5,6,7,8,10;1;25;31;32;;;0
891512634;21;285;;United States of America;1;1;18;24;7;1.0;;0
892041807;28;588;;United Arab Emirates;;1;25;31;17;;;0
892119609;26;0;;Argentina;2,4,6;1;23;29;0;;;0
892323147;23;1000;;United States of America;;1;20;26;1;;;0
891400947;37;300;;United States of America;;1;34;40;10;;;0
891511629;32;250;;United States of America;1;1;29;35;4;;;0
891977961;34;200;;Germany;;1;16;50;25;;;0
891916881;28;125;;Ukraine;1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21;1;21;27;438;;;0
892437114;26;214;;Qatar;1;1;23;29;14;;;0
891344547;40;0;;Chile;;1;37;43;3;;;0
891396114;26;0;;United States of America;;1;16;29;0;;;0
891837057;27;1000;;United States of America;;1;24;30;3;;;0
892202664;30;0;;United States of America;1,2,3,4,5,6,7,8,9,11,14;1;21;44;0;;;0
891372123;45;1000;;France;4,9;1;42;48;1;;;0
892233336;27;0;;India;;1;16;49;0;;;0
891289989;24;0;;France;2,3;1;21;27;0;1.0;;0
892063116;45;0;;United States of America;;0;42;48;1;;;0
892283283;31;0;;France;1,2;1;28;34;0;;;0
891358959;39;1000;;France;2,3,4,6,7,9;1;36;42;1;;;0
891954288;26;83;;Spain;;1;16;99;12;1.0;;0
891194337;36;0;;France;1;1;33;39;0;;;0
891301722;51;0;;Spain;1,3,4,6,7,9;1;48;54;0;;;0
892240350;23;750;;United States of America;1,2,3;1;20;26;4;;;0
892372596;45;500;;France;;1;32;51;6;;;0
891377232;25;764;;United States of America;1,2,5,6;1;22;55;17;;;0
892188396;25;206;8.0;Argentina;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,27;1;22;55;116;1.0;1.0;18902
891092214;31;0;;Italy;1,3;1;28;34;0;;;0
891660075;32;0;;Spain;1;1;29;35;0;;;0
892230405;23;153;;Argentina;1;1;20;46;13;;;0
892387257;17;0;;United States of America;;0;16;20;0;;;0
891611841;25;1000;;United States of America;1,2;1;22;28;2;;;0
891950199;22;750;;United States of America;1,2;1;21;25;4;1.0;;0
891675147;33;545;;United States of America;1,2,3,4;1;30;36;11;1.0;1.0;9087
891389964;35;1000;;Chile;;1;24;30;2;;;0
892090014;26;1000;;France;2,3,4,7;1;23;29;1;;;0
891999903;53;547;;United States of America;;1;50;56;73;;;0
892373727;36;0;;Italy;1,2;1;33;39;0;1.0;;0
892027941;46;60;;Argentina;;1;43;49;33;;;0
891347007;29;800;;United States of America;;1;26;32;5;;;0
891684960;36;0;;United States of America;1,3,5,7,8,9,10,12,13,15,16;1;33;39;0;;;0
891297687;23;0;;Spain;;1;20;26;1;;;0
891342138;25;375;;United States of America;1,2,3,4,5,6,7,8,9,10;1;25;49;8;;;0
891581592;22;571;;Belgium;1,2;1;19;25;7;;;0
891442866;30;933;;United States of America;1,2,3,4;1;18;45;106;;;0
891327306;28;875;;Argentina;1,2,3,4,5,6,7,8,9;1;25;31;8;;;0
892370367;35;734;;Germany;1,2,4,5,6,10,11,13,14,16,17,18,20,22,24;1;16;65;49;;;0
892071948;37;333;;Canada;;1;34;40;3;;;0
892052064;33;0;;Italy;1;1;30;36;0;;;0
891235071;47;500;;United States of America;1,2,3,4,5,7,8;1;44;50;72;;;0
891881571;35;428;;United States of America;1,2,3;1;32;38;7;;;0
891142734;31;0;;Belgium;1,2;1;28;60;2;;;0
891788529;39;600;;United States of America;1;1;36;42;10;;;0
891795693;35;1000;;Germany;;1;16;23;3;;;0
891738141;34;0;;France;;1;31;37;0;;;0
891579156;25;0;;United States of America;;1;22;28;0;;;0
891335403;52;333;;France;;1;49;55;3;;;0
891174540;43;0;;United States of America;;1;40;46;3;;;0
891755238;25;666;;Spain;1;1;22;28;3;1.0;;0
892158996;42;0;;Argentina;1;1;39;45;0;;;0
891719328;48;200;;Portugal;1,2,3,4,5,7,8,14;1;45;51;15;1.0;;0
891449166;25;411;;Israel;1,2,3,4,5,6,7,9,11;1;22;28;17;;;0
891080994;38;200;;United States of America;2,3;1;35;41;5;;;0
891299796;30;277;;Germany;1,2,3,4,5,6,7,8,9;1;27;33;18;1.0;1.0;7722
891413040;47;366;;United States of America;1,2,3,4,5,6,7,8;1;44;56;139;;;0
891105045;44;0;;Canada;1,2,3,4,5,6;1;41;47;0;;;0
891700653;36;245;;Israel;1,2,3;1;33;39;57;;;0
891644382;26;173;;Canada;1,2,4,5,6,7,8,9,10,11,12,13,14;1;23;29;23;1.0;;0
891254049;30;714;;Spain;;1;27;33;7;;;0
891608079;26;0;;United Kingdom (Great Britain);1,2;1;23;29;1;;;0
891234360;21;666;;United States of America;;1;18;24;3;;;0
891984195;34;600;;United States of America;1,2,4;1;31;37;5;;;0
891080028;49;0;;Chile;2,3,4;1;46;52;0;;;0
891721755;34;166;;Spain;1,2,4,5,6,7,8,9,10,11,12,13,14,16,17,18;1;18;47;12;;;0
891607887;24;200;;United States of America;1;1;21;27;15;;;0
892402068;39;181;;Portugal;1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26;1;36;42;22;;;0
891116382;40;600;;United States of America;;1;37;43;15;1.0;1.0;0
892432218;25;666;;Australia;;0;22;28;195;;;0
891660231;31;363;;United States of America;1;1;28;34;11;;;0
891583365;22;0;;Argentina;1,2,3,4,5,6,7;1;19;25;5;;;0
892016670;20;670;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24;1;17;40;752;;;0
892046364;30;158;;United Kingdom (Great Britain);1,2,3,4,5,6,7,8,10,12,13,15,16;1;26;32;63;;;0
891381897;16;0;;Argentina;;1;16;20;0;;;0
891972228;31;0;;United States of America;1;1;28;34;0;;;0
891836133;18;63;;United States of America;1;1;18;21;47;1.0;;0
892106031;42;750;;Argentina;1,2,3,4,5;1;40;44;4;;;0
892382715;38;687;;United States of America;1,2;1;35;41;16;1.0;;0
892035681;31;500;;United States of America;;1;28;34;8;;;0
891448791;55;0;;Spain;;1;50;58;0;;;0
891912255;50;0;;Canada;1;1;47;53;0;;;0
891196131;26;0;;Germany;;1;23;29;2;;;0
891291219;31;0;;Argentina;;1;28;34;6;;;0
891668616;18;666;;Spain;1,2;1;18;21;3;;;0
891697167;43;0;;Argentina;1,2,3,5,6,7;1;35;49;1;;;0
891243429;37;0;;Italy;;1;34;40;1;;;0
891613833;32;0;;Italy;1;1;29;35;0;1.0;;1898
892110654;25;500;;United States of America;;0;22;28;6;1.0;;0
892108746;33;0;;France;1;1;16;77;5;;;0
891655005;42;0;;United States of America;1,2,3,4,5,6,7,8,9,11,12,13,15,16;1;39;45;0;;;0
892274322;22;666;;United Kingdom (Great Britain);;1;19;25;3;;;0
891875718;54;61;;Italy;;1;18;57;49;;;0
891171072;29;611;;United Arab Emirates;1,2,3,4;1;26;32;36;;;0
891081288;43;0;;Argentina;;1;31;51;9;;;0
891349386;21;666;;Spain;1;1;18;24;3;1.0;;0
891843210;27;428;;Italy;1,2,3,4,5,6,7,8,9,10,11,12,13;1;24;64;7;;;0
891259191;30;615;;Spain;1,2,3,4,5,7,8;1;27;33;13;;;0
891614685;42;235;;United States of America;;1;27;45;17;;;0
892270146;29;1000;;Chile;1,2,3,25;1;16;41;6;;;0
891900189;22;666;;United States of America;;1;19;25;3;;;0
892054425;46;550;;United States of America;;1;43;49;20;;;0
892347786;29;1000;;Dominican Republic;19;1;26;32;1;;;0
892045458;37;0;;United States of America;2;1;34;40;0;;;0
892383834;33;400;;United States of America;;1;30;36;5;;;0
891880125;17;461;;Portugal;1;1;16;25;13;;;0
892032585;48;166;;Argentina;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15;1;45;51;6;;;0
892046994;50;142;;Argentina;2,3,4,6,7,8,9,10,11,12,13,15,16,17,18,19;1;27;42;35;;;0
891747669;20;0;;Australia;;1;17;23;0;;;0
891819687;46;658;;United States of America;;1;43;49;41;;;0
892367970;31;333;;United States of America;1,2;1;28;34;3;;;0
891993438;37;142;;United Kingdom (Great Britain);1;1;34;40;7;;;0
892344111;24;0;;Mexico;4,6,8,9,10,11,12,17,22,23,24,26;1;18;30;8;;;0
891918330;26;0;;Argentina;;1;23;29;6;;;0
891716187;20;222;;Chile;1,2,3,4,5,6,7,8,9,10,11,12,13,14;1;16;20;9;;;0
892011654;27;560;;United States of America;1,3,4,5,6,10,18,20;1;16;75;50;1.0;1.0;2119
891906408;32;714;;Spain;1,2,3,4,5,6,7,8,9;1;21;45;28;;;0
