uid;age;attraction_coeff;coins;country;visit_days;gender;age_filter_start;age_filter_end;views_count;was_premium;is_premium;total_revenue
891922146;31;351;;Qatar;10,11,12,13,14,15,16,17,18,19,20,21;1;28;34;54;;;0
892432626;36;1000;;United States of America;;1;33;39;1;;;0
891527241;28;500;;Chile;;1;25;31;2;;;0
891657672;40;0;;Spain;;1;40;45;2;;;0
891408222;34;125;;United Arab Emirates;1,2,3;1;31;37;8;;;0
892143108;22;481;;United States of America;1,2,3,4,5,6,7,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26;1;19;25;27;;;0
891626604;21;0;;Chile;7,8,9,10,11,12;1;16;47;2;;;0
892172604;57;105;;Argentina;;1;24;45;76;;;0
891757197;27;250;;France;1,2,3,4,5;1;24;30;8;;;0
891107217;47;148;;Chile;1,2,5,6;1;27;37;47;;;0
891343236;22;0;;Australia;1,2;1;19;25;0;;;0
892309920;33;1000;;Chile;1;1;30;36;2;;;0
892285827;22;50;;Argentina;1,2;1;19;25;20;;;0
891321633;35;369;;United Arab Emirates;1,2,3,4,5,6,7,8,9;1;32;38;84;;;0
891514896;27;0;;United States of America;2,3;1;24;30;3;;;0
891602082;27;559;;United States of America;;0;24;30;109;;;0
891633198;34;534;;United States of America;1,2,3,4,5,6,7;1;22;37;43;1.0;;0
891557847;46;150;;United States of America;;1;43;49;20;;;0
891124302;31;733;;United States of America;1,2,3,4,5,6;1;28;34;15;;;0
892103856;43;500;;Argentina;1;1;40;46;2;;;0
891771531;36;52;;Italy;1,2,3;1;25;40;19;;;0
892040658;46;315;;United States of America;;1;43;49;19;;;0
891603771;28;1000;;United States of America;1,2,3,5,6,7,8,10,11,12,13,14;1;20;31;3;;;0
891403956;30;285;;Israel;1,2,3,4,5,6,7,9,10,11;1;27;33;7;;;0
892283946;26;800;;United States of America;1,2,3,5,6,8,9,11,12,14,15,17,18,20,22,23,25,26,28,29;1;23;29;5;;;0
892148931;45;0;;Spain;1,2,3;1;42;48;0;;;0
892114026;22;615;;Spain;1,2,3,4,5,6,9,11,15,16,17,18,19;1;19;34;13;;;0
891681492;55;210;;Italy;;1;42;52;38;;;0
891977319;31;111;;Israel;1,2,3,4,5,6,7,8,9,11,13,14,15,17,18,19,20,21;1;28;34;18;;;0
891059697;23;769;;Argentina;1,2,3,4,5;1;20;26;13;;;0
892390257;23;500;;United States of America;1,2,3,5,6,7,9;1;20;26;6;;;0
892149183;50;90;;United Kingdom (Great Britain);;1;47;53;11;;;0
892146456;39;166;;Portugal;1;1;36;42;12;;;0
891275703;33;333;;United States of America;;1;30;36;3;;;0
892163679;21;496;;United States of America;1;0;18;24;153;;;0
891687903;31;0;;Italy;;1;28;34;10;;;0
891173091;28;0;;Spain;1,2,3,4,5,6,7;1;25;31;0;;;0
891894930;25;29;;Australia;;0;16;40;67;;;0
892071321;39;230;;United States of America;;1;36;42;13;;;0
892119153;23;0;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25;1;20;26;0;1.0;;0
891254061;52;290;;Germany;1;1;41;70;62;;;0
891983028;53;727;;United States of America;10;1;47;72;11;;;0
891303126;30;150;;Italy;1,2,3,4,5,6,7;1;21;40;20;;;0
891568857;29;416;;United Arab Emirates;1;1;26;32;12;;;0
891190293;38;333;;France;;1;35;41;3;;;0
891568866;44;0;;Belgium;1,2,3,4,6,11,12,14;1;41;47;0;;;0
891527397;22;0;;United States of America;1,2,3,4,5,7,8,9,10,11;1;19;25;0;;;0
892217922;37;500;;Switzerland;1,2,3,4;1;34;40;2;;;0
891290088;24;0;;United States of America;;1;21;27;0;;;0
891929295;24;0;;United Arab Emirates;1,3;1;16;28;0;;;0
892206534;27;0;;Germany;;1;24;30;7;;;0
891765159;29;500;;Portugal;1,2,3,4;1;26;65;4;;;0
892093965;52;17;;Germany;;1;49;55;58;;;0
891296187;30;0;;Spain;1;1;27;33;3;;;0
892102593;34;333;;Italy;1,2;1;31;37;3;;;0
892359612;34;0;;Canada;;1;31;37;2;;;0
891073179;31;0;;United States of America;;1;28;34;3;;;0
891347526;18;666;;United States of America;;1;18;21;3;;;0
891681438;45;625;;France;1,3,4,6,8,15,16;1;42;48;8;;;0
891660456;39;0;;France;1,2,3,4,5,7,9,10,11,12,14,15,16;1;36;42;5;;;0
891479742;22;500;;France;1,3,8;1;19;25;4;;;0
892080222;33;500;;Canada;;1;20;71;2;;;0
892044993;36;0;;Argentina;;1;23;37;0;;;0
891835884;29;0;;Germany;1,2,3,4,5;1;26;32;2;;;0
891664410;35;333;;Spain;1,2;1;32;38;3;;;0
891672948;47;357;;United States of America;1,2,3,4,5,7,8,9,11,12;1;18;46;70;;;0
891196740;25;284;;Spain;1,2,3;0;22;28;446;;;0
892271337;33;166;;United Kingdom (Great Britain);;1;30;36;6;;;0
891890343;48;333;;Argentina;;1;21;48;3;;;0
891739215;41;1000;;France;1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18;1;38;44;5;1.0;1.0;0
892310637;25;714;;France;1,2,3,4,5,6,7,8,9,10,11,12;1;18;44;7;;;0
891604320;37;250;;United States of America;1,3,4,6,8,9,10,12,13,14,15;0;34;40;4;;;0
892324707;21;333;;Chile;1;1;18;24;3;;;0
891808200;26;833;;United States of America;1,2,3,4,6,7,8,9,10,11,12,13,14,16,18,19;1;23;29;6;;;0
891822621;45;230;;Italy;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19;1;28;50;26;;;0
891923091;31;400;;Chile;1,6,7,10;1;28;34;5;;;0
891384423;27;346;;United Arab Emirates;1,2,3,4,6,7,8;1;33;99;52;1.0;;0
891845034;22;0;;United States of America;;1;19;25;0;;;0
891287316;26;0;;United States of America;;1;23;29;0;;;0
892214004;28;166;;France;1,2,3,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24;1;25;99;6;;;0
891879948;23;0;;United States of America;1,2,3,4;1;20;26;3;;;0
891726519;26;1000;;Australia;2,4,6;1;23;29;1;;;0
891949383;30;631;;United States of America;2,3,5,6,7,8,9,10;1;27;33;19;;;0
891060432;29;1000;;France;2,4;1;26;32;2;;;0
892067289;34;666;;United States of America;1;1;31;37;3;;;0
892058232;22;1000;;Chile;1,2,3,4,6,7,12,15,16,18,19,24;1;19;25;4;;;0
891462819;21;0;;Chile;2,5,10,12;1;18;24;0;;;0
892052979;33;250;;United Kingdom (Great Britain);1,2,3;1;30;36;8;;;0
892046484;20;0;;United States of America;;1;17;23;5;;;0
891179391;19;1000;;United States of America;;1;16;20;2;;;0
891295674;16;0;;United States of America;1;1;16;20;0;;;0
892292553;57;500;;Argentina;1,7;1;43;51;2;;;0
891363015;40;0;;Australia;3;1;37;43;1;;;0
891964494;28;285;;Spain;1,2,3,4,5,6,7,8;1;25;31;7;;;0
891193017;24;500;;Germany;;1;16;99;6;;;0
892314417;41;0;;Spain;1,2,3;1;18;50;0;;;0
891099699;36;1000;;Germany;1,2,3,4,5;1;16;28;4;;;0
891907590;31;333;;Italy;1,2,8,9,11,12,13,14,15,16,17,19,20,21;1;28;34;3;;;0
892345680;24;1000;;Portugal;;1;21;27;1;;;0
892287654;19;0;;Argentina;1;1;16;22;4;;;0
891304077;22;1000;;France;1,2,3,4,5,6,7;1;19;25;2;;;0
891981564;32;0;;United States of America;;0;34;41;0;;;0
891059112;37;0;;Belgium;1,4;1;21;40;1;;;0
891307086;41;0;;Chile;;1;25;55;0;;;0
891347175;27;0;;United Kingdom (Great Britain);1,2;0;24;30;3;;;0
892079949;27;333;;Belgium;1;1;24;30;3;;;0
891652923;24;200;;United States of America;;1;21;27;5;;;0
892259646;19;200;;United States of America;;1;16;99;5;;;0
892033590;37;0;;Germany;1;1;34;40;11;;;0
891135609;21;0;;Spain;;1;18;24;0;;;0
891084783;30;500;;Argentina;1,2,3,4,5,6;1;27;33;4;;;0
891983868;46;83;;Italy;1,5,6,7,8,9;1;43;49;60;;;0
892062168;35;857;;Canada;1,2,3,4,5;1;21;45;42;;;0
891101223;43;375;;United States of America;1,3,5,6;1;40;46;8;;;0
892336884;22;500;;Canada;2,3,4;1;19;25;2;;;0
891846414;32;0;;United States of America;;1;29;35;8;;;0
891842046;33;1000;;France;;1;30;36;1;;;0
891253821;26;0;;Argentina;1,3,5,7,8;1;23;29;0;;;0
891675681;48;439;20.0;Italy;1,2,3,4,5,6;1;25;49;116;1.0;;12610
891909621;44;0;;Portugal;1,2,3,5,6,7,8,9,10,12,13,14,15,17,18,19,21;1;41;47;2;;;0
891551184;24;480;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13;1;21;27;52;;;0
891922035;25;450;;Israel;1,2;1;22;28;20;;;0
891608973;34;434;;United States of America;1;1;31;37;23;;;0
891724383;35;0;;Italy;1,2,3,4,5,6,7,8,10,11,12,13,15,17;1;32;38;0;;;0
891133287;36;764;;United States of America;1,2,3,4;1;33;39;17;;;0
892121655;21;266;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13;1;18;24;15;;;0
891988941;23;800;;Argentina;1,2;1;20;30;10;1.0;;0
892333470;22;0;;France;1;1;19;30;0;;;0
892438599;21;222;;United States of America;1,2;1;18;24;18;;;0
891990402;39;250;;Belgium;;1;36;42;4;1.0;;0
891417084;44;125;;France;1,2;1;23;46;16;;;0
892111818;26;0;;France;1,2;1;23;29;0;;;0
891155580;20;800;;United States of America;1,2,4;1;17;23;10;;;0
891266994;16;0;;France;;1;16;20;0;;;0
891309777;35;666;;Argentina;1,2,3,4,5,7;1;88;99;6;;;0
891295116;25;151;;United States of America;1;0;22;28;264;;;0
891546939;48;666;;France;1,2,3,4,6,7,8,9,10,11,12,13;1;45;51;6;;;0
891837159;27;481;;United States of America;1,2,3,5,7,8,10,11,13,17,19;1;18;25;54;;;0
891349149;35;0;;France;;1;18;62;1;;;0
891381561;30;500;;United States of America;1;1;27;33;6;;;0
891852291;32;0;;France;1,3,5,7,9,10,12,14,16,18;1;29;35;0;;;0
891152538;45;0;;United Kingdom (Great Britain);1,2,3,5,6;1;16;48;1;;;0
892052637;55;281;;Argentina;1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25;1;31;55;128;;;0
891683121;27;764;;Morocco;1,2,3,4,5,7,8,9,10,11,16;1;16;27;34;;;0
891607671;60;280;;Belgium;1,2,5,7,8,10,14,15;1;50;63;25;;;0
891959766;48;0;;Belgium;;1;30;88;0;;;0
891509781;42;0;;France;;1;39;45;0;;;0
891459291;49;153;;Spain;1,2,4,5,6,7,8,9,11;1;22;39;91;1.0;1.0;6292
891774183;44;156;;Chile;1,2,4,6,7,9,10,11,12,13,14,16,18;1;26;47;32;;;0
892395882;30;400;;United States of America;;1;27;33;10;;;0
891187203;25;100;;Canada;1,2,3;1;16;19;10;;;0
891175956;55;700;;United States of America;;1;39;75;10;;;0
891607722;53;176;;United States of America;;1;36;40;51;;;0
891344184;26;888;;United States of America;1;1;16;40;9;;;0
891173223;43;0;;Argentina;;1;40;46;0;;;0
892099722;24;666;;United States of America;;0;21;27;3;;;0
891464112;24;500;;Italy;1,2,4,5,7;1;21;27;4;;;0
892097445;41;500;;United States of America;;1;30;41;6;;;0
891950754;34;151;;Portugal;1,2,3,5,7,9,10,11;1;16;56;33;1.0;1.0;16913
891805950;23;0;;United Kingdom (Great Britain);1;1;20;26;4;;;0
891744465;31;333;;France;1,2,3,4;1;44;49;6;;;0
891293316;28;1000;;Portugal;1,2,3;1;25;31;1;;;0
891588654;26;474;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13,14;1;17;40;158;1.0;;0
891148407;25;0;;France;;1;22;28;0;;;0
891370116;35;0;;Germany;1,2,3,4,5,6,8,9,10;1;32;38;16;;;0
891166194;41;0;;Chile;;1;16;33;0;;;0
892344006;25;0;;Germany;;1;22;28;0;;;0
891845388;29;0;;France;;1;26;32;0;;;0
891368700;23;230;;United States of America;;1;20;44;13;;;0
891281664;20;666;;United States of America;1,3,4,5,7;1;17;99;3;;;0
892326915;51;666;;United States of America;1,6,12;1;48;54;21;;;0
891621981;43;0;;Canada;1,2,3,4,5,6,7,8,9,10,11,12,13;1;40;46;0;;;0
891134058;32;0;;Portugal;1,2,4,5,6;1;29;35;2;;;0
891346500;26;0;;United States of America;1;1;23;29;0;;;0
891480198;33;0;;Spain;;1;30;36;0;;;0
892426389;35;0;;France;1;1;32;38;0;1.0;;0
891728673;21;428;;United States of America;;1;18;24;7;;;0
892098189;34;125;;France;;1;31;37;8;;;0
891875829;42;166;;France;1;1;39;45;6;;;0
892118397;24;1000;;Chile;;1;21;27;1;;;0
892182402;55;800;;United States of America;;1;45;77;5;;;0
891912843;55;166;;Italy;1,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22;1;26;50;60;;;0
891912975;18;0;;Mexico;6;1;18;21;5;1.0;;0
891385890;32;0;;France;1,2,3,5,6,7,8,10;1;30;40;2;;;0
892059708;46;0;;Spain;1,2;1;30;42;0;;;0
891878787;36;0;;Portugal;1;1;33;39;0;;;0
891877278;37;311;;United States of America;;0;29;39;209;;;0
891965943;21;0;;United States of America;2;1;18;24;0;;;0
892052688;50;0;;Argentina;1,2,3;1;47;53;0;;;0
891858216;37;142;;Germany;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;1;34;40;21;;;0
891367695;39;0;;Argentina;1,2,3;1;36;42;3;;;0
891840840;29;745;;United States of America;;0;26;32;51;;;0
892101099;30;222;;United States of America;1,3;1;27;33;9;;;0
891413724;37;363;;United Arab Emirates;;1;34;40;22;;;0
891442659;21;0;;United States of America;2,3,4,6;1;18;24;0;;;0
891087732;26;500;;Chile;1;1;23;29;2;;;0
892188291;16;0;;United States of America;2,3;1;23;49;0;;;0
892054512;37;500;;United States of America;1;1;26;99;6;;;0
892230045;25;333;;Argentina;1,2;1;22;28;6;;;0
892041144;48;333;;France;;1;45;51;21;;;0
891063291;29;250;;Germany;1,2,3,4;1;18;30;4;;;0
892400601;52;428;;United States of America;;1;16;65;14;;;0
891412242;24;0;;France;1;1;21;27;0;;;0
891633027;28;529;;Belgium;1,2,3,4,5,6,7,9,10,11,14;1;25;40;17;;;0
892276578;20;222;;United States of America;1;1;17;23;9;;;0
891328884;44;0;;Italy;1,2,4,5,7,8,9;1;41;47;0;1.0;1.0;16952
891868248;21;0;;Italy;1,2,3;1;17;24;0;;;0
891940761;38;605;;United Kingdom (Great Britain);1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18;1;16;40;393;;;0
891418497;16;0;;United States of America;1;1;16;19;0;;;0
892200762;24;400;;United Kingdom (Great Britain);1,2;1;21;27;5;;;0
891832377;21;0;;Chile;2,4,8,12;1;17;24;0;;;0
892290201;48;30;;Spain;1;1;16;51;33;;;0
891927216;24;0;;Spain;1;1;21;27;0;;;0
891917946;38;363;;United States of America;1,3,4,5,6,7,8,9,10,11,13,14,15,16,17,19,20,21;1;35;41;22;;;0
892330215;24;0;;Argentina;1,2,4,5,6,7,8,9;1;16;44;1;;;0
891306081;53;562;;United States of America;;1;66;86;16;;;0
891323577;28;0;;Chile;2,4,5,7,9;1;25;31;0;;;0
892100358;19;100;;Argentina;1,2,3,4,5,6,7,8;1;16;25;20;;;0
891726114;28;583;;United States of America;1,2;1;25;31;24;;;0
891967035;41;576;;United States of America;1;1;35;41;26;1.0;;0
891925680;22;285;;United Arab Emirates;1,2,3,5,6,7,8,9,10,11,12,14,15,16,17,18,20,21;1;19;25;14;;;0
892023153;41;0;;Spain;;1;38;44;0;;;0
891447450;27;928;;United States of America;1,2,3;1;16;30;14;;;0
891373977;35;724;;United States of America;1,4,5,6,7,8,9,10;1;16;99;98;;;0
891739296;22;0;;France;1;1;16;25;3;;;0
891458808;20;0;;United States of America;;1;17;99;0;;;0
891320358;31;250;;Chile;1;1;20;40;4;;;0
892410111;31;0;;United Arab Emirates;;1;28;34;0;;;0
892245735;32;0;;Spain;;1;29;35;1;;;0
891724998;34;201;;United States of America;;0;31;37;248;;;0
891698463;61;200;;Italy;1,2;1;50;64;155;;;0
891286305;40;0;;United Arab Emirates;1,3,4,5;1;37;43;0;;;0
892258659;30;314;;United States of America;1,2,5,6,7,8,9;1;27;33;35;;;0
891180432;47;0;;Argentina;2,3;1;36;46;0;;;0
891748131;46;636;;Spain;1,3,4,5,6,7,8,9,10,11,12,13,14,15;1;25;59;33;;;0
891177915;36;0;;United States of America;1,2,3,5,6;1;33;39;0;;;0
892074789;23;118;;Italy;1,2,3;0;20;26;355;;;0
892104900;45;0;;France;1,2;1;42;48;0;;;0
891115656;24;866;;United Kingdom (Great Britain);;1;21;48;15;;;0
891675834;21;1000;;Italy;;1;18;24;1;;;0
891080709;41;0;;Chile;1;1;38;44;1;;;0
892231815;20;666;;United States of America;;1;17;23;3;;;0
892195626;20;0;;Spain;;1;17;23;16;;;0
892375638;45;200;;France;1,2,9,13,18;1;42;48;10;;;0
892383702;31;0;;United States of America;;0;28;34;0;;;0
891984696;47;500;;Canada;1;1;44;50;4;;;0
891295845;24;0;;Argentina;1,2,3,4;1;21;27;4;;;0
891205656;31;266;;United States of America;;1;28;34;15;;;0
892007457;29;0;;Spain;;1;26;32;0;;;0
891654078;34;700;;United States of America;1,2,3,4,5,6,7,8,9,10,11;1;21;41;30;;;0
891703473;25;272;;United States of America;1,3,5,10,13;1;22;28;11;;;0
891639207;25;599;;United Arab Emirates;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15;1;22;28;212;;;0
892063527;43;750;;Germany;1;1;40;46;12;;;0
891680883;27;1000;;Chile;;1;24;30;1;;;0
892022148;31;841;;Israel;1,2,3,4,5,6,7,8,9,10,11,12,13;1;28;34;63;;;0
891731844;42;684;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17;1;38;46;19;;;0
891383661;39;448;;United States of America;1,2,3,4,5,6,7,8,9,10;1;36;42;29;;;0
892035996;27;417;;United Arab Emirates;1,2,3,4,5,6,7,8,9,10,11,12;1;24;30;91;;;0
891295356;21;0;;United States of America;;1;18;24;0;;;0
892012344;26;764;;Italy;;1;23;29;17;;;0
891176232;21;0;;United Arab Emirates;;1;18;24;0;;;0
891223572;48;0;;France;;1;45;51;0;;;0
891087885;21;0;;Argentina;1;1;18;34;0;;;0
891235164;21;0;;United States of America;1,2,3;1;18;24;0;;;0
891186657;27;500;;France;;1;24;30;2;;;0
892012863;29;392;;United States of America;;1;26;32;28;;;0
891898350;53;187;;Italy;1;1;50;56;32;;;0
891311769;34;1000;;France;;1;31;37;1;;;0
891257607;29;1000;;Argentina;;1;26;32;1;;;0
891827415;50;105;;Italy;1,2,3,4,6,7;1;47;53;38;;;0
892187868;39;454;;Spain;5,6,7,8,11,12,13,14,16,19,20,21,22;1;36;81;11;;;0
891059754;20;1000;;United States of America;1;1;17;23;6;;;0
891850842;23;0;;Chile;1,2,3;1;20;26;2;;;0
891376731;28;1000;;United States of America;;1;19;31;1;;;0
891921537;20;0;;Chile;1;1;17;99;2;;;0
891989346;35;625;;Argentina;1;1;32;38;8;;;0
892432116;47;631;;United States of America;;1;44;50;38;;;0
891329934;50;0;;Chile;;1;47;53;8;;;0
892054533;44;0;;United States of America;2,4;1;41;47;0;;;0
891208917;39;500;;United States of America;1,2,3,4,6,7;1;36;42;6;;;0
892323861;24;133;;United States of America;1;1;21;27;15;;;0
891235128;28;597;;United Arab Emirates;1,2,3,4,6,7,8,9;1;25;31;72;;;0
892278459;16;0;;United States of America;;1;16;20;0;;;0
891431553;23;0;;United States of America;1;1;20;26;1;;;0
891667212;46;0;;Argentina;1;1;42;51;3;;;0
891675603;53;205;;United States of America;1;1;43;56;107;;;0
892014492;32;200;;United States of America;1,2,3;1;29;40;15;;;0
892299666;32;0;;Germany;1,2,3,4,7,8,9,10;1;29;35;20;;;0
892303113;16;0;;Argentina;;1;16;20;0;;;0
891077958;43;333;;Chile;1,2;1;40;46;3;;;0
891498453;34;500;;United States of America;;1;31;37;2;;;0
891132087;35;0;;Argentina;1,2,3,4,5,6;1;18;34;8;;;0
892294401;33;62;;Chile;1,2,3,4,5,7,8,9,10,11,12,15,17,19,20,22,24,25,26;1;18;50;16;;;0
891412659;23;0;;Spain;;1;20;99;6;;;0
891820701;22;400;;United States of America;19;1;19;25;5;;;0
891328617;37;0;;Israel;1,2,3,5,7,8,9,10;1;34;40;0;;;0
892217193;30;796;;United States of America;1,2,3,4,5,6;1;27;33;206;1.0;;0
892334109;29;0;;United States of America;1,5;1;26;32;13;;;0
892342728;22;0;;Germany;1,2,3,4,5,6,7,8,10,12,13,14,16,17,18,19,23,25,27,29;1;19;25;13;;;0
891706851;36;263;;Germany;1,2,3,4,5,6;1;25;35;19;;;0
891240966;28;416;;United States of America;1,2,3,4,5,6,7,8;1;25;31;12;;;0
891952155;30;0;;Australia;1,2;1;27;33;2;;;0
891405285;25;666;;Italy;1,2,3,4,5,6,7,8,10;1;22;99;9;;;0
892123797;24;835;;United Arab Emirates;1,2,3,4,5,6,7,8,9,10,12,14,15;1;21;27;79;;;0
891931206;24;857;;Chile;1,2,3;1;21;27;7;;;0
892063542;40;333;;Argentina;1,2,3;1;19;43;39;;;0
891234783;42;600;;Chile;1,2,3,4;1;39;45;5;;;0
891249528;39;686;;France;1,2,3,4,5,6;1;58;99;99;;;0
892048206;28;0;;United Kingdom (Great Britain);;1;25;31;0;;;0
891304164;23;0;;France;1,2,3,4,5,6,8,9,10;1;20;26;0;;;0
891825780;25;500;;Chile;1,2,3,5;1;22;28;4;;;0
891496137;29;0;;Canada;;1;26;32;0;;;0
892033248;28;333;;United States of America;;1;18;45;3;;;0
892078890;26;1000;;France;1,2,3;1;23;29;9;;;0
891996552;30;0;;Italy;2,4,6,8,12,14,15;1;27;33;4;;;0
891664953;32;750;;Portugal;1,2,3,4,5;1;29;35;4;;;0
892430901;34;600;;United States of America;;1;31;37;5;;;0
891547482;26;625;;United States of America;1,2,3,4,5,6,8,9,10,11,12,13,14;1;23;29;32;;;0
892098816;32;250;;Chile;1,2,3,4,5,6,7;1;29;35;4;;;0
891690255;29;0;;Spain;;1;26;32;0;1.0;;0
891237651;21;500;;United Arab Emirates;1,2;1;18;24;12;;;0
891769134;39;0;;Spain;1,2;1;36;42;0;;;0
891794607;27;428;;Italy;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19;1;17;28;7;;;0
891325596;35;272;;United States of America;;1;32;38;11;;;0
891482937;23;240;;United States of America;1,2,3,4,5,6,7,9,11;1;20;26;25;1.0;1.0;4732
892382322;16;0;;United States of America;;1;16;20;0;;;0
891678180;42;842;;United States of America;1,2,3,4,8,10,12,13,14,15,16,17;1;18;51;38;1.0;;0
891501759;22;0;;France;;1;19;25;1;;;0
891345537;16;0;;United States of America;;1;16;20;1;;;0
892025250;36;857;;United States of America;2,3,5,6,7,8,9,10,11,12,13,14,15;1;33;39;28;;;0
891908961;38;0;;Italy;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21;1;35;41;0;;;0
891319062;22;0;;United States of America;1,2,5,6,8,9;1;19;25;0;;;0
892099389;32;833;;United States of America;;1;16;99;42;;;0
891445326;29;0;;France;;1;26;32;0;;;0
892190826;24;288;12.0;United States of America;1,2;1;21;27;59;1.0;1.0;12051
891743964;34;750;;United States of America;1;1;31;37;4;;;0
892402905;43;459;;United States of America;1,2,3,5,6,7,9,11,13,14,15,17,18,19,20,21,23,25,26,28,29,30,60;1;40;46;37;;;0
891922248;28;0;;Portugal;;1;18;43;0;;;0
892242630;23;0;;United States of America;;0;20;34;0;;;0
891765336;25;111;;United States of America;2,3,4,5,6,7,8,9,10,11,13,15;1;22;38;9;;;0
892230876;26;0;;Canada;;1;23;29;2;;;0
891436884;30;777;;United States of America;1,2,3;1;27;33;9;;;0
891428442;23;857;;Italy;;1;20;26;14;;;0
891651207;26;0;;United Arab Emirates;1,2,3,4,5,7,8,9,10,11,13,14,15;1;23;29;0;;;0
892029888;41;200;;Portugal;1;1;38;44;5;;;0
892053750;20;216;6.0;United States of America;1,2,3,4,5,7,8,9,10,11;1;17;23;166;1.0;1.0;8814
891435981;23;0;;Spain;;1;20;26;0;;;0
892350834;32;500;;France;;1;29;35;2;;;0
892357707;24;600;;France;;1;18;29;5;;;0
891850401;39;222;;United States of America;;1;36;42;9;;;0
891638676;29;750;;United States of America;;1;26;32;4;;;0
892329507;29;290;;United States of America;2,3,4,5,6,8;1;26;32;31;;;0
891294738;57;50;;France;1,2,3,4,5,6,7,8,9,10;1;54;60;159;;;0
891465099;40;333;;Portugal;;1;37;43;3;;;0
891784452;34;240;;Germany;;1;31;37;25;;;0
891905352;30;1000;;United States of America;;1;27;33;1;;;0
891270033;20;260;;United States of America;1,2,3,4,5,6,7,8,9;1;17;23;46;;;0
892361055;46;285;;Argentina;1,2,3,4,5;1;27;33;35;;;0
892077087;31;0;;Canada;;1;28;34;0;;;0
891339936;28;0;;United States of America;;1;25;37;4;;;0
892155918;39;0;;Argentina;1,2,3,10,16;1;36;42;5;;;0
891409086;40;0;;France;;1;37;43;0;;;0
891344625;21;0;;Argentina;1,2,3,4,5,6,7,8,9;1;16;25;0;;;0
891463161;35;400;;United States of America;4;1;21;99;5;;;0
891858171;38;0;;Spain;;1;35;41;0;;;0
892282059;41;602;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30;1;25;43;707;;;0
891225996;24;0;;Chile;2;1;21;27;0;;;0
891353913;46;0;;France;1,2,3,4,5,7,8;1;29;46;0;;;0
891660813;36;0;;Spain;2;1;33;39;1;1.0;;0
892410018;21;209;;United States of America;1;0;19;24;248;;;0
891418950;42;736;;United States of America;2,3,5,6,7,8;1;18;55;19;;;0
891766014;40;452;;United States of America;1,2,3,4,6,7,8;1;37;43;53;;;0
891906468;26;1000;;United States of America;1;1;23;29;1;;;0
892169736;60;117;;Canada;1;1;57;63;111;;;0
892032402;27;500;;France;1,2,3;1;24;30;2;;;0
891999189;32;456;;Chile;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22;1;16;35;57;1.0;1.0;4732
892366302;32;170;;United Kingdom (Great Britain);2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29;1;18;99;82;;;0
891301686;31;800;;Argentina;1,2,3,4,5,6,7;1;28;34;5;;;0
891865623;31;545;;United States of America;1;1;28;34;11;1.0;;0
891079479;31;500;;United States of America;;1;28;34;2;;;0
892381671;31;711;;United States of America;1,2,7,8,10,11,14,15,18,19,20,21,22,23,24,25,26,27,28,29,30,60;1;28;34;104;;;0
892439319;24;718;;United States of America;1,2,3,4,5,6,7,8,9,10,11;1;21;27;64;;;0
891373143;34;0;;Chile;;1;31;37;2;;;0
891986865;20;454;;United Arab Emirates;1,2,3,4,5;1;17;39;22;;;0
891706155;30;0;;Spain;;1;27;33;4;;;0
891947148;28;0;;Switzerland;;1;25;99;6;;;0
891698172;51;676;;Germany;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17;1;37;55;334;1.0;1.0;16341
892098396;29;0;;United States of America;1,2,4,6,16;1;26;32;0;;;0
891161508;37;0;;Argentina;;1;34;40;0;;;0
891404172;51;255;;Italy;1,2,3,4,5,6,7,8,9;1;48;54;43;;;0
892234380;27;0;;United States of America;1,2;1;24;30;0;;;0
891800199;31;107;;Italy;1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18;1;28;34;28;;;0
891791565;42;103;;Lithuania;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18;1;19;39;58;1.0;1.0;12766
891544173;24;500;;Chile;1;1;16;41;2;;;0
